oare_id,transliteration,translation
debea9a0-f230-4fbb-9f8b-e8037dcf6662,i--na 8 mā-na kasap ṣa-ru-pá-am ša e-lā-lí mer'ēn Ištar-pī-lā-ah i--na ha-hi-im en-Amurrum-a--šur i--qí-pu-mā i--na ṭup-pī-šu tamkār lā-áp-tù a--šur-lā-mā-sí a--šùr-SIG5 u a--šur-be-el-a--wa-tim i--na ṭup-pī-šu na-lu-ni i--na kasap a--nim 2 mā-na 15 šiqlam kasap kī(ma)-mā e-lā-mā i--na-ah-ilem il5-qé mā kasap a--na lā-mā-sà-tim i--dí-in warḫān mā-hu-ur-ilem li-mu-Amurrum a--šur-i--mì-tí šu-mā a--na 2 mā-na 15 šiqlam kasap u ṣí-ba-tí-šu en-Amurrum-a--šur mer'ēn šu-be-lim Amurrum-mì-a--nu Ištar-pī-lā-ah u me-er-u Ištar-pī-lā-ah mā-mā-an a--na e-na-ah-ilem i--tù-a--ar lā-mā-sà-tum aššat e-lā-mā en-Amurrum-a--šur pī-lā-ah-Ištar me-er-u e-lā-mā a--šur-i--mì-tí mer'ēn a--šur-DU10 u-bu-bu-šu,"Of the 8 minas of refined silver that Elalī, son of Ištar-pilah, in hahhum had given as trust to Ennam-Aššur, and (for which) in his tablet was written (belongs to) the tamkārum"", (and) on which tablet Aššur-lamassī, Aššur-damiq and Aššur-bēl-awātim are present (as witnesses) - 2 minas 15 shekels of that silver Ēnah-ilī has collected in the name of Elamma and given to Lamassutum. Month IV, eponymy of Aššur-imittī. If for these 2 minas 15 shekels of silver and the interest on it Ennam-Aššur, son of Šu-Bēlum, the investors of Ištar-pilah or the sons of Ištar-Pilah, raise a claim against Ēnah-ilī, Lamassutum, Elamma's wife, Ennam-Aššur (and) Pilah-Ištar, Elamma's sons, (and) Aššur-imittī, son of Aššur-ṭāb, will clear him."""
41ea24e3-2d8d-46c0-9152-8e7ab40e4723,Amurrum-mā i--dí-sú-in-mā a--na SIG5-pī-i--a--šùr u a--lā-hi-im qí-bi4-mā a--dí-i- na-áš-pè-er-tí ša be-lúm-ba-ni ša té-zi-ba-ni iš-tí-in i--na ba-ri-ku-nu li-li-kam-mā kasap-áp-ku-nu li-il5-qé kasap-áp-ku-nu lā i--ru-aq a--dí-i- be-lúm-ba-ni a--na-kam lā na-ṭù-mā tí-ir-tí lā e-zi-ib a--na tí-ša-mu-ur-na lā e-tí-iq a--na SIG5-pī-i--a--šùr qí-bi4-mā wa-dí a--wa-tim ša ni-ta-u-ni ta-am-tí-šī e-et-qám-mā e-et-qám-mā a--šar a--wa-tim i--lā-ku lu né-pu-uš,"From Iddin-Suen to Damiq-Aššur and Ali-ahum: Concerning the missive about Bēlum-bāni that you left me, one of you should come and receive your silver. Your silver should not disappear. Concerning Bēlum-bāni it is not appropriate for me to leave instructions here; he will not go overland to Tišmurna. To Damiq-pī-Aššur: Apparently you have forgotten the matter we discussed. Do come here, come here, so we can do what the situation demands."
5829e45c-8d33-414b-8794-ebe0c1d30933,a--na e-lā-mā qí-bi-mā Amurrum-mā PUZUR4-a--na-mā a--lā-nu-kà a--ba-am u bé-lā-am u-lā i--šu a--ša iš-tí-kà lā uš-ta-me-ru li-ba-kà lā tù-lā-mā-an u-lā a--na šī-a--mā-tim a--lā-ak a- té-er-tí bēt a--bi4-ni a--lā-ak Amurrum-mā a--na-ku-mā i--kà-lā-a--ni-mā bi4-il5-tám u-ša-ša-a--ni a--kī(ma)-am lā uš-ta-mi-er iš-tí-kà iš-tí lu-qú-tí-kà pá-ni-e-mā a-- <gap> -re-a--am,"<gap> Say to Elamma, thus Puzur-Anna: I have no father and lord but you! Don't be angry because I did not turn up with you. I cannot travel to make purchases (for you), I must travel for an order of our paternal house. I thought: 'He might detain me and force me to carry a load (for him)' (and) for that reason I did not turn up with you. But with your negap> t lot of merchandise I will gap> """""
ff3208e4-8ab8-4368-b4df-7b80afa5bc32,Amurrum-mā en-nam-a--šur-mā a--na a--lā-hi-im qí-bi-mā a--na-kam a--du Amurrum-me-a--an a--bi-ni a--we-lu-u 2 šī-na im-ta-ag-ru-ni mì-ša-al kasap mā-ah-ri-šu a--ša-kà-an-mā a--na a--lim{ki} šī-ni-šu i--lā-ak-mā kasap-pī-šu-nu uš-ta-bu-u a--du-Amurrum 3.5 mā-na kasap ša i--na a--lim{ki} a--bu-ni i--ṣé-er u-ṣur-ša-Ištar il5-qé-u a- šī-a--tí kà-áb-sà-ni a--wa-tum i--mā-qú-ut-mā a--dí 5 u4-me-e <gap> u e-mā-ri iš-tí <gap> a--ṭá-ra-dam u a--ta-mā a--mā-kam lu za-ku-a--tí werium lā-mu-nam a--na SIG5 ta-e-er a--pu-tum ša ša-ni-u-tim lā ta-áš-ta-na-me-e mì-šu ša áš-ta-na-me-u-mā a--wa-at a--hi-u-tim ta-áš-ta-na-me-u a--pu-tum lā ta-ša-lā-at,"<gap> From Ennam-Aššur to Ali-ahum: Here 2 men have reached an agreement with me concerning our father's investors, that I shall ce half of the silver before him, and it will go twice to the City and they will satisfy themselves with their silver. Concerning 3.5 minas of silver that our father took on Uṣur-ša-Ištar's account in the City - for that we are pardoned. The matter will fail, and within 5 days gap> and I shall send the donkeys with gap> Then you too must be cleared there. Convert bad copper to good. Urgent! Do not listen to others all the time. Why is it that I keep hearing that you always listen to what strangers say Urgent! Do not act rashly."
3ef93e68-b40a-4e5a-a839-aa7a710c23d8,Amurrum-mā tám-kà-ru-Amurrum-mā a--na en-nam-a--šur SIG5-pī-a--šur u a--lā-hi-im qí-bi-mā a--hu-a- a--tù-nu kasap 1 šiqlam lu i--na ba-áb-tim tal-qé-a- lu i--na lu-qú-tí-a- iz-ku-a--mā SIG5-pī-a--šur a--na pá-ni-a- ṭù-ur-da-nim a--dí <gap> i--na ša-am-šī ṭup-pī ta-ša-me-a--ni ṭù-ur-da-šu i--na pá-ni-tim <gap> -ga- <gap> tám-kà-ri-im kasap 1 šiqlam tù-šé-ṣí-a- u i--na lu-qú-tim kasap iz-ku-a--am kasap tù-ša-aṣ-bi-ta-mā a- mā-lā na-áš-pé-er-tim ša tám-kà-ri-im lā tù-ša-as-ha-ra-ni ha-ra-na-am dí-na-ni-mā li-ba-am a--na tám-kà-ri-im dí-na-mā a--m-ru u4-me-šu lā i--mā-i--du Amurrum-mā SIG5-pī-a--šur-mā a--mā me-eh-ra-at na-áš-pè-er-tim ša na-áš-a--ku-ni u-za-ku-nu ap-té a--hu-a- a--tù-nu i--hi-da 1.3333 mā-na anniki i--na <gap> qá-tí-a- a--na e-ni-iš-ta-ri-im a--dí-in,"<gap> From the merchant to Ennam-Aššur, Damiq-pī-Aššur and Ali-ahum: My dear brothers, as for every shekel of silver you have received from my outstanding claims or that has been cleared from my goods- send Damiq-pī-Aššur to me (with it) gap> Send him the very day you hear my letter! Earlier gap> of the merchant gap> you realised every shekel of silver, and silver was cleared for me from my goods. You have had the silver seized, and in accordance with the message from the merchant you must not delay me. Arrange a caravan trip for me and encourage the merchant, so his ill-wishers will not multi. Damiq-pī-Aššur said: Now, I have informed you about the copy of the missive that I am bringing."" My dear brothers, take care - 1.3333 mina of tin from gap> at my disposal I gave to Eništārum. """
ed358803-d716-49fd-b844-dab6dbc7ded0,a--na a--dí-da u a--lā-hi-im qí-bi-mā Amurrum-mā SIG5-pī-a--šur-mā 22 TÚG.HI.A SIG5 emāram u-nu-sú u šī-na pá-li-li ša-lim-be-lí u a--šur-pī-lā-ah na-áš-u-ni-ku-nu-tí ina qerbem 12 ku-ta-nu SIG5 watar 10 TÚG.HI.A ša a--kī(ma)-dí-i- 5 ra-qá-tum kà-am-sú-Amurrum 3 ša mā-i- šu-mā šál-mu-mā e-ru-bu lu šé <gap> li-ib-šī-u ⅔ mā-na ½ šiqlam kasap ša-lim-be-lí u a--šur-pī-lā-ah ha-bu-lu-nim a--mā-kam 1 šiqlam a--na pá-zu-ur-tí ṣú-ba-tí-a- lu-ṣa-he-ru-ni kasap wardi ša lā-qé-ep li-iš-qú-lu emāram u-nu-sú tap-pá-šu sà-ah-ru a--hu-a- ⅓ mā-na 1 šiqlam kasap šī-im ṣú-ba-tim 21 mā-na 10 šiqlam werium SIG5 kasap dí-na-mā kasap hu-ša-hi-im tù-mā-na-a- mu-lā kasap-ku-nu ša a--na DU10-ṣí-lā-a--šur ha-bu-lā-ku-nu a--mā-sú mā-ru-mā kasap ṭup-pī li-tí-a--šu-mā i- li-bi4 ṭup-pī-a- šu-uk-na 6 na-ru-qá-tim 22 ṣubātē i--na ku-nu-kī(ma)-a- i--na hu-ur-šī-im e-zi-ib BA 12 TÚG.HI.A SIG5 8 qá-áb-li-u-tum 4 ṣú-ba,"<gap> To Adida and Ali-ahum from Damiq-pī-Aššur: Šalim-bēlī and Aššur-pilah bring you 22 good tegap> tiles, a donkey, its harness and two . Thereof: 12 egap> tra fine, 10 Akkadian tegap> tiles, 5 thin tegap> tiles, 1 -tegap> tile, 3 water-proof - if they have entered safely they should remain gap> Šalim-bēlī and Aššur-pilah owe ⅔ mina ½ shekel of silver. They should deduct 1 shekel each on the smuggling of my tegap> tiles there. They should pay the rest of the silver (to) Lā-qēp's slave. As to the donkey, its harness and the, if Šalim-bēlī and his colleagues are delayed, then entrust it to Ṭāb-ṣill-Aššur so he may lead it here. My dear brothers, I left ⅓ mina 1 shekel of silver, the price of a tegap> tile, and 21 minas 10 shekels of good copper with you. Sell it for silver, seal the silver and let it remain. Do not consider it for your own needs. Pay the balance of your silver that I owe to Ṭāb-ṣill-Aššur - his maid and sons, and get my tablet, st it and ce it with my tablets. I left 6 sacks with 24 tegap> tiles gap> under my seal in the store-room. Thereof: 12 good tegap> tiles, 8 of medium quality, 4 tegap> tiles belonging to Ušmaya. Sell those for silver."
28c7d935-1d34-4e23-b3cf-ab4e31742856,1 mā-na kasap ṣa-ru-pá-am ša en-nam-a--šùr mer'ēn kà-ri-a- en-nam-a--šùr mer'ēn šu-{d}EN.LÍL il5-qé šu-mā en-nam-a--šùr mer'ēn kà-ri-a- a--na a--šùr-DU10 i--tù-ar en-nam-a--šùr mer'ēn šu-{d}EN.LÍL u-ba-áb-šu iš-tù ha-mu-uš-tim ša PUZUR4.IŠTAR mer'ēn šu-lā-áb-ra-at warḫān hu-bu-ur li-mì-im a--lā-hi-im kasap il5-qé,"Ennam-Aššur son of Šu-Illil received 1 mina of refined silver belonging to Ennam-Aššur son of Karriya. If Ennam-Aššur son of Karriya raises claim against Aššur-ṭāb, Ennam-Aššur son of Šu-Illil will clear him. In the week of Puzur-Ištar son of Šu-Ilabrat, month hubur, eponymy Ali-ahum, he received the silver."
38aa816b-fec2-4c91-8994-1d05a2f2b28a,bēt šál-mā-a--šùr a--na a--wa-tim né-ru-ub-mā Amurrum-mā šál-mā-a--šùr-mā i--a--tí a--na bu-ru-uš-ha-dim i--na mā-ak-sú-im a--na hu-bu-ul warad a--bu-ša-lim ša-qá-lim i--ra-de8-u-ni a--ta 30 ṣubātē ku-ta-ni u emāram ṣa-lā-mā-am ša warad tal-qé Amurrum-mā šu-be-lúm-mā ke-na ša warad-dí-a- a--bu-ša-lim al-qé ša-lim-a--šur ša ni-iš a--lim{ki} úz-na-tí-ni il5-pu-ut Amurrum-mā šál-mā-a--šur-mā a--šar warad a--na wa-ar-dí-kà lā i--tù-ru mā-a- a--na wa-ar-dí-a- i--tù-ar Amurrum-mā šu-be-lúm-mā šu-mā a--na ku-a--im i--tù-ar a--na TÚG.HI.A u emāram a--za-za-kum a--na a--wa-tim a--ni-a--tim kà-ru-Amurrum kà-né-eš i--dí-ni-a--tí-mā šēbum patrī ša a--šur šī-bu-tí-ni ni-dí-in šēbum u-ra-a- šēbum ì-lí-dan šēbum mā-nu-Amurrum-ba-lúm-a--šur,"We entered Šalim-Aššur's house to settle the case, and Šalim-Aššur said: While they are going to lead me to Burušhaddum in fetters in order to pay the debt of the slave Abu-šalim, you on the other hand have taken 30 -tegap> tiles and a black donkey from the slave."" Šu-Bēlum answered: ""Yes, I have taken what belongs to my slave Abu-šalim."" Šalim-Aššur impressed on us what was sworn by the City, and Šalim-Aššur said: ""In case the slave does not raise claim against your slave, will he then raise claim against my slave"" Šu-Bēlum answered: ""If he raises claim against yours, I shall guarantee for the tegap> tiles and the donkey."" The Kanesh colony gave us for these proceedings and we gave our testimony before Aššur's dagger. Witnessed by Uraya, by Ilī-dan, by Mannum-balum-Aššur."""
85797761-7936-487d-aedd-3c5a4d4c9e2b,<gap> u mer'ēn e- <gap> ep-ru-Amurrum iš-tí <gap> e-šu-ra u e-ša-ri iš a--qá-qá-dí-a- ša-pī-ik a--lam am-ta-na-ha-ar-mā a--na ra-bi4-ṣí-im lā ta-da-nim a--hu-u-a- a--tù-nu lu kasap-ap <gap> -na qá-tí-ku-nu <gap>,"<gap> gap> and the son of Egap> dust with gap> and correctly is poured over my head. I keep appealing to the City that they should not give an attorney. My dear brothers, the silver of gap> for your hands gap>"
971b1244-cab0-40cc-bffd-6d6499bc7fe3,1 biltam 1 mā-na 1 šiqlam kasap u 1 mā-na 1 šiqlam ḫurāṣam qá-qá-sú mā-sà-a--am u 3 mā-na ḫurāṣam ša-am-ša-am ik-ri-bi a--na a--šùr ha-bu-lā-ku a--na iš-ta-ar a--šu-ri-tim qá-at-ni-tim u dí-me-tim u-re-e ik-ri-be ha-bu-lā-ku a--na a--nu-ni-tim u-ra-am ha-bu-lā-ku ½ mā-na kasap ni-is-ha-tim a--na a--šur ha-bu-lā-ku,"I owe as votive offering to Aššur 1 talent 1 mina 1 shekel of silver s 1 mina 1 shekel of gold, to purify his head, s a sun-disk of 3 minas of gold. I owe vulva-ornaments as votive offerings to Ištar of Assur, of Qatna and of Dim."
e49146e6-5e35-4987-a17d-c57af3292d46,Amurrum-mā a--šur-mā-lik-mā u a--mur-Ištar a--na a--lā-hi-im qí-bi-mā i--na 20 TÚG.HI.A ša a--mur-Ištar e-zi-bu 5 TÚG.HI.A a--na 5 biltam 50 mā-na werium šī-waraḫ ku-zi-zi-a- i--dí-in 2 TÚG.HI.A a--na 1 biltam 10 mā-na werium mā-sí-im a--mur-Ištar i--dí-in i--na 5 biltam 50 mā-na werium ša ku-zi-zi-a- 2 biltam 35 mā-na werium ni-im-hu-ur ina qerbem 1 mā-na kasap ku-nu-kī(ma)-ni šu-hu-bur mer'ēn PUZUR4.IŠTAR na-áš-a--kum 2.3333 mā-na kasap <gap> ša ku <gap> mā ku ri a- <gap> a--ṣé-ri-kà <gap> kī(ma)-mā <gap> mā-na kasap <gap> -kà <gap> ba-kum <gap> le-qé i--na 4 TÚG.HI.A ša a--bi4-a--ni-im 1 ṣubātē a--na 1 biltam werium šī-kī(ma)-im ku-zi-zi-a- i--dí-in 3 ṣubātē i--ba-šī-u 2 ṣubātē nu-ku-ra-u Amurrum-mā šu-ut-mā šī-tí hu-sà-ri-im šé-ep-Ištar u a--lu-wa u-ta-e-ru-šu kasap iš-tí ku-zi-zi-a- i--ri-ah <gap> a- ša a--mur-Ištar <gap> mā i--na TÚG.HI.A <gap> 2 ṣú-ha-ri- <gap>,"<gap> From Aššur-malik and Amur-Ištar to Ali-ahum: Of the 20 tegap> tiles that Amur-Ištar left Kuziziya sold 5 tegap> tiles for 5 talents 50 minas of šikku-copper. Amur-Ištar sold 2 tegap> tiles for 1 talent 10 minas of washed copper. Of the 5 talents 50 minas of copper from Kuziziya we received 2 talents 35 minas of copper. Of that Šu-Hubur son of Puzur-Ištar brings you 1 mina of silver under our seals. 2.3333 minas of silver gap> Of the 4 tegap> tiles belonging to Abī-Anum, Kuziziya sold 1 tegap> tile for 1 talent of šikku-copper. 3 tegap> tiles remain. 2 tegap> tiles have been denied. He said: ""Šēp-Ištar and Aluwa have converted the rest of the lapis lazuli."" The silver is left with Kuziziya. gap> belonging to Amur-Ištar gap> of the tegap> tiles gap> 2 servants gap>"
95c82565-b89e-48f0-b35a-fcece1abe0ab,1 mā-na 14.5 šiqlam kasap ik-ri-bu ša {d}MAR.TU {d}IM ša-ra-mā-té-en {d}EN.ZU {d}KAL ša ṭá-ra-dim (d e-lim e-a- u mì-šī-ri-im lā-mā-sí-im a--na u pá-bi4-il5-ša-an u a--ha-mā 4.75 šiqlam kasap ik-ri-bu ša <gap> NI TIM i- li-bi4-a- 1.5 mā-na ⅓ šiqlam kasap ik-ri-bu ša {d}a-šùr a--na a--šur-rabi mer'ēn mā-nu-Amurrum-šu-Amurrum-šu e-zi-ib-mā i--ta-ak-ra-ni i--li i--ṣé-ri-a- i--šu,"<gap> 1 mina 14.5 shekels of silver, the votive offerings for Amurrum, Adad, Šarru-mātān, Suen, Šēdu who chases away, Bēlum, Ea and Mīšarum, Lamassum, Anna and Pabil-sag;"
519b31d9-89b2-4810-a3e0-919fc0d3c96c,a--na en-Amurrum-a--šur qí-bi4-mā Amurrum-mā a--na-a--na-mā na-áš-pè-er-tám ša iš-tí ṣú-ha-ri u-bi4-ku-ni lā i--ha-li-iq ta-e-ra-šī kasap ša ag-mu-ru ina qerbem lā-pu-ut 1 ta-lā-né-en 2-ni-šu šu-hu-pá-ta-an mu-sà-ra-am 3-šī-šu ša-hi-ra-an 2 iš-ra-an ri-iš-tám qá-ar-nam u <gap> -i- 15 du-ul-ba-tum u mu-lu-hu-Amurrum mì-mā a--nim ṣú-ha-ri u-šé-bi4-lam i--tur4-ilem ha-ra-šu a--na a--lim{ki} ek-pá-at šu-mā mì-mā ri-ik-sú-Amurrum bēt-tí-šu i--ba-šī tí-ir-tí-kà li-li-kam-mā ik áš-pu-ra-kum Amurrum-mā a--na-ku-mā kī(ma)-mā ṣú-ha-ru e-ru-bu-ni-ni mā-mā-an i- ša-ha-tí-a- lā-šu a--pu-tum i--na ša-am-šī ṭup-pī ta-ša-me-u 5 mā-na kasap ku-nu-uk-mā ku-nu-kī(ma)-kà 1 ṣú-ha-ru-Amurrum lu-ub-lam a--na-kam nu-a--u a- ṣí-ib-tim e-ta-na-ri-šu-ni i--na-sú-in i- hu-ra-mā wa-ša-áb a--lā-hu-Amurrum a--hu-kà iš-tí-kà a--ša-áp-ru-sí-im i--za-az tí-ir-ta-kà a--wa-tim SIG5-tim a--na a--mur-Ištar šé-bi4-lam,"<gap> To Ennam-Aššur from Anna-anna: The missive that I dispatched with the servants must not be lost. Return it. In it is noted the silver I spent. 1 pair of two pairs of boots, 1 belt, 3 pairs of -shoes, 2 scarves, a first-class horn (of oil) gap> 15 logs of ne tree and -wood - all this I sent to you with my servants. As for Itūr-ilī, his journey to the City is getting close. Send me word whether there are any bundles in his house and make up your mind. I wrote to you, saying: Since the servants have entered there is no one to assist me."" Urgent, the very day you hear my letter, seal 5 minas of silver and let one servant bring it under your seal. Here the natives keep demanding (silver) at interest from me. Enna-Suen lives in hurama. Ali-ahum, your brother, is ready to separate (him) from you. Send word with good news to Amur-Ištar."""
825f7bb7-6626-4487-84db-2b86ccd3e5a5,a- mā-lā dí-in kà-ri-im kà-ni-iš ṣaḫer rabi en-Amurrum-ì-lí tupšarram iṣ-ba-at-ni-a--tí-mā a--na bēt e-lā-mā né-ru-ub-mā ku-nu-kī(ma) ša mā-ak-na-kī(ma)-im ni-iš-ru-mā i--na mā-ak-na-kī(ma)-im 10 né-zi-ib a--na 2-šé-ni-šu ta-mā-lā-kī(ma)-šu ša ṭup-pè a--gu5-u-a- mer'ēn <gap> il5-qé šēbum mā-sà-a- mer'ēn a--šùr-ni-im-ri šēbum mā-ṣí-ì-lí mer'ēn bu-zu-zi-im šēbum a--mur-a--šùr mer'ēn a--šùr-DU10,"<gap> In accordance with the verdict of the nary Kanesh colony Ennam-ilī, the scribe, seized us wherepon we entered Elamma's house and broke the seals of the sealed room and we left (them) in the sealed room. Two bogap> es with tablets Akūa, son of Baziya took. Witnessed by Masaya, son of Aššur-nimrī, by Maṣi-ilī, son of Buzuzum, by Amur-Aššur, son of Aššur-ṭāb."
08e99ff7-a5ee-4cae-93f5-6aa4d24f5b33,<gap> ṣubātē ku-ta-ni <gap> 1.5 šiqlam a--na 2 mā-na 6.5 šiqlam kasap a--na ir-nu-id a--dí-in u-ku-ta-ni a--na <gap> mā-na 2 šiqlam kasap a--hu-qar il5-qé <gap> ku-ta-ni SIG5-tim <gap> mā-na kasap <gap> i--dí-in <gap> ku-sí-tám <gap> mā-na 8 šiqlam <gap> il5-qé <gap> mā lu-kà-i--il5 a--na-ah-ilem i--dí-in <gap> šī-tí kasap mer'ēn <gap> -hi-im <gap> ½ mā-na.TA <gap> il5-qé <gap> ta <gap> šu-ut-mā il5-qé e-zi-ib ša ⅔ mā-na i--nu-mì <gap>,<gap> I sold gap> kutānu-tegap> tiles at gap> 1.5 shekels a piece for 2 minas 6.5 shekels of silver to Irnuid.
0abc65bd-3bac-4add-8026-8b65f1d50e5a,Amurrum-mā da- <gap> -u-mā a--na a--lā-hi-im qí-bi-mā a--dí kasap <gap> u kam-mā-li-a- il5-pu-ta-ku-ni kasap ra-dí-u <gap> -bu-tù-mā e-mu-qá-tám i--na ṣa-lā-tim kasap ni-iṣ-ba-at-mā ku-nu-ku ša a--mu-ur-ša-ra-sà 1 mā-na kasap iš-tù mā-at ta-hu-ru-a- u-šé-ri-a--mā i- qá-tí e-kà-li-e ni-iṣ-ba-sú-mā kasap lā u-šu-ru-ni-a--tí-mā a--na 2 mā-na kasap u-ra-kī(ma)-sú-ni-a--tí a--dí ṭup-pá-áš-nu ta-du-nu šu-mā iš-tí PUZUR4-mā-lā-sú ṭup-pá-áš-nu lā ta-dí-in 2 mā-na kasap <gap> -nu a--na e-kà-li-e ni-ša-qal a--pu-tum ṭup-pá-áš-nu dí-in e-lā-an 1 mā-na kasap mì-mā u-lā ni-iṣ-ba-at kī(ma)-mā ṭup-pá-am ta-dí-nu é-kà-li ra-kī(ma)-is a--na ta-ar-kī(ma)-is-tim lā i--šé-e-u-ni-a--tí PUZUR4-mā-lā-sú a--šu-mì kī(ma)-a--am ni-iš-pu-ra-ku-Amurrum 1 šiqlam kasap a- qá-tí-šu ni-dí-in i--na na-áš-pè-er-tí-kà lā za-ku-a--ni <gap> tim kasap u-ša-áš-qí-lā-ku-mì-in,"<gap> From Dagap> (and gap> ) to Ali-ahum: Concerning the silver that gap> and Kammaliya have booked you for, guides have gap> the silver, and we seized the silver by force in a quarrel, and under the seal of Amur-šarrassa I brought 1 mina of silver from the land of Tahuruwa; we then seized him on the authority of the men of the palace, but they did not release the silver to us, but they bound us over for 2 minas of silver, until you give him their tablet. If you have not given their tablet together with Puzur-malasu, we shall have to pay 2 minas of silvergap> to the men of the palace. Urgent, give (them) their tablet. We have not seized anything other than 1 mina of silver. When you have given the tablet, bind over the palace. They should not sue us over the contract. For this reason we have sent you Puzur-malasu. We have given 1 shekel of silver to him. Had we not been cleared in your missive, gap> would I have made him pay you the silver"
927caef1-8903-4be7-ba6a-06d40b5f3441,lu-lu en-nu-Amurrum-be-lúm pu-šu-kī(ma)-in sá-sí-a- en-Amurrum-a--šùr mer'ēn a--ni-nim a--lā-hu-Amurrum mer'ēn sú-kà-li-a- i--dí-ku-bu-Amurrum mer'ēn a--šùr-mā-lik u-ṣú-ur-ša-a--šùr mer'ēn a--gu-a- i--lā-áš-ra-ni {d}EN.LÍL-ba-ni mer'ēn za-za a--ba-sí-a- mer'ēn {d}li-i--ba-a- a--ku-ku tù-ur-a--šùr ilem-na-da mer'ēn a--šùr-na-da sú-in-na-da mì-mā a--wi-lu a--ni-u-tum i--na pu-ùh-ri-im i--na kà-ri-im bu-ru-uš-ha-dim uš-bu-u Amurrum-mā šu-nu-mā ṣú-ba-tám šu-Amurrum-šu mì-mā a--na u-šī-na-lam lā ta-da-an,"Lulu, Ennam-Bēlum, Pūsu-kēn, Sasiya, Ennam-Aššur son of Anninum, Ali-ahum son of Sukkalliya, Iddin-Kūbum son of Aššur-malik, Uṣur-ša-Aššur son of Aguwa, Il-ašrannī, Illil-bāni son of Zaza, Abasiya son of Libbaya, Akuku, Tūr-Aššur, Ilī-nādā son of Aššur-nādā, Suen-nādā - all these men sat in the assembly in the Burušhaddum colony, and they said: Do not sell a e tegap> tile to Ušinalam!"" """
5105200e-a276-48f7-af73-73eb0c1fd657,2 šiqlam kasap a--zu 4 šiqlam kasap šu-ku-bu-Amurrum me-ra-šu 4 šiqlam kasap a--šur-DU10 mer'ēn kàr-ri-a- 5 šiqlam kasap Amurram-ba-ni 5 šiqlam kasap ili5-ba-ni 3 šiqlam a--mur-Ištar 5 šiqlam i--ku-num 5 šiqlam ì-lí-iš-tí-kál 2 šiqlam a--šur-i--mì-tí mer'ēn i--ku-a- 5 šiqlam i--tur4-ilem ½ šiqlam ḫurāṣam ku-bu-ur-šī-num šu-be-lúm mer'ēn a--gu-a- 1.5 šiqlam a--šur-dan mer'ēn zu-u-a- ri-ik-sú ša šu-nu-nu i--ba-šī,"2 shekels of silver: Azu; 4 shekels of silver: Šu-Kūbum, his son;"
